22:12:26 | INFO: Data are loaded, start creating Blender stuff
22:12:26 | INFO: Blender create Mesh node Mesh62
22:12:26 | INFO: Blender create Mesh node Mesh63
22:12:26 | INFO: Blender create Mesh node Mesh64
22:12:26 | INFO: Blender create Mesh node Mesh65
22:12:26 | INFO: Blender create Mesh node Mesh66
22:12:26 | INFO: Blender create Mesh node Mesh67
22:12:26 | INFO: Blender create Mesh node Mesh68
22:12:26 | INFO: Blender create Mesh node Mesh69
22:12:26 | INFO: Blender create Mesh node Mesh70
22:12:26 | INFO: Blender create Mesh node Mesh71
22:12:26 | INFO: Blender create Mesh node Mesh72
22:12:26 | INFO: Blender create Mesh node Mesh73
22:12:26 | INFO: Blender create Mesh node Mesh74
22:12:26 | INFO: Blender create Mesh node Mesh75
22:12:26 | INFO: Blender create Mesh node Mesh76
22:12:26 | INFO: Blender create Mesh node Mesh77
22:12:26 | INFO: Blender create Mesh node Mesh78
22:12:26 | INFO: Blender create Mesh node Mesh79
22:12:26 | INFO: Blender create Mesh node Mesh80
22:12:26 | INFO: Blender create Mesh node Mesh81
22:12:26 | INFO: Blender create Mesh node Mesh82
22:12:26 | INFO: Blender create Mesh node Mesh83
22:12:26 | INFO: Blender create Mesh node Mesh84
22:12:26 | INFO: Blender create Mesh node Mesh85
22:12:26 | INFO: Blender create Mesh node Mesh86
22:12:26 | INFO: Blender create Mesh node Mesh87
22:12:26 | INFO: Blender create Mesh node Mesh88
22:12:26 | INFO: Blender create Mesh node Mesh89
22:12:26 | INFO: Blender create Mesh node Mesh90
22:12:26 | INFO: Blender create Mesh node Mesh91
22:12:26 | INFO: Blender create Mesh node Mesh92
22:12:26 | INFO: Blender create Mesh node Mesh93
22:12:26 | INFO: Blender create Mesh node Mesh94
22:12:26 | INFO: Blender create Mesh node Mesh95
22:12:26 | INFO: Blender create Mesh node Mesh96
22:12:26 | INFO: Blender create Mesh node Mesh97
22:12:26 | INFO: Blender create Mesh node Mesh98
22:12:26 | INFO: Blender create Mesh node Mesh99
22:12:26 | INFO: Blender create Mesh node Mesh100
22:12:26 | INFO: Blender create Mesh node Mesh101
22:12:26 | INFO: Blender create Mesh node Mesh102
22:12:26 | INFO: Blender create Mesh node Mesh103
22:12:26 | INFO: Blender create Mesh node Mesh104
22:12:26 | INFO: Blender create Mesh node Mesh105
22:12:26 | INFO: Blender create Mesh node Mesh106
22:12:26 | INFO: Blender create Mesh node Mesh107
22:12:26 | INFO: Blender create Mesh node Mesh108
22:12:26 | INFO: Blender create Mesh node Mesh109
22:12:26 | INFO: Blender create Mesh node Mesh110
22:12:26 | INFO: Blender create Mesh node Mesh111
22:12:26 | INFO: Blender create Mesh node Mesh112
22:12:26 | INFO: Blender create Mesh node Mesh113
22:12:26 | INFO: Blender create Mesh node Mesh114
22:12:26 | INFO: Blender create Mesh node Mesh115
22:12:26 | INFO: Blender create Mesh node Mesh116
22:12:26 | INFO: Blender create Mesh node Mesh117
22:12:26 | INFO: Blender create Mesh node Mesh118
22:12:26 | INFO: Blender create Mesh node Mesh119
22:12:26 | INFO: Blender create Mesh node Mesh120
22:12:26 | INFO: Blender create Mesh node Mesh121
22:12:26 | INFO: Blender create Mesh node Mesh122
22:12:26 | INFO: Blender create Mesh node Mesh123
22:12:26 | INFO: Blender create Mesh node Mesh124
22:12:26 | INFO: Blender create Mesh node Mesh125
22:12:26 | INFO: Blender create Mesh node Mesh126
22:12:26 | INFO: Blender create Mesh node Mesh127
22:12:26 | INFO: Blender create Mesh node Mesh128
22:12:26 | INFO: Blender create Mesh node Mesh129
22:12:26 | INFO: Blender create Mesh node Mesh130
22:12:26 | INFO: Blender create Mesh node Mesh131
22:12:26 | INFO: Blender create Mesh node Mesh132
22:12:26 | INFO: Blender create Mesh node Mesh133
22:12:26 | INFO: Blender create Mesh node Mesh134
22:12:26 | INFO: Blender create Mesh node Mesh135
22:12:26 | INFO: Blender create Mesh node Mesh136
22:12:26 | INFO: Blender create Mesh node Mesh137
22:12:26 | INFO: Blender create Mesh node Mesh138
22:12:26 | INFO: Blender create Mesh node Mesh139
22:12:26 | INFO: Blender create Mesh node Mesh140
22:12:26 | INFO: Blender create Mesh node Mesh141
22:12:26 | INFO: Blender create Mesh node Mesh142
22:12:26 | INFO: Blender create Mesh node Mesh143
22:12:26 | INFO: Blender create Mesh node Mesh144
22:12:26 | INFO: Blender create Mesh node Mesh145
22:12:26 | INFO: Blender create Mesh node Mesh146
22:12:26 | INFO: Blender create Mesh node Mesh147
22:12:26 | INFO: Blender create Mesh node Mesh148
22:12:26 | INFO: Blender create Mesh node Mesh149
22:12:26 | INFO: Blender create Mesh node Mesh150
22:12:26 | INFO: Blender create Mesh node Mesh151
22:12:26 | INFO: Blender create Mesh node Mesh152
22:12:26 | INFO: Blender create Mesh node Mesh153
22:12:26 | INFO: Blender create Mesh node Mesh154
22:12:26 | INFO: Blender create Mesh node Mesh155
22:12:26 | INFO: Blender create Mesh node Mesh156
22:12:26 | INFO: Blender create Mesh node Mesh157
22:12:26 | INFO: Blender create Mesh node Mesh158
22:12:26 | INFO: Blender create Mesh node Mesh159
22:12:26 | INFO: Blender create Mesh node Mesh160
22:12:26 | INFO: Blender create Mesh node Mesh161
22:12:26 | INFO: Blender create Mesh node Mesh162
22:12:26 | INFO: Blender create Mesh node Mesh163
22:12:26 | INFO: Blender create Mesh node Mesh164
22:12:26 | INFO: Blender create Mesh node Mesh165
22:12:26 | INFO: Blender create Mesh node Mesh166
22:12:26 | INFO: Blender create Mesh node Mesh167
22:12:26 | INFO: Blender create Mesh node Mesh168
22:12:26 | INFO: glTF import finished in 0.24s
22:13:01 | INFO: Starting glTF 2.0 export
22:13:01 | INFO: Extracting primitive: Mesh9
22:13:01 | INFO: Primitives created: 1
22:13:01 | INFO: Extracting primitive: Mesh10
22:13:01 | INFO: Primitives created: 1
22:13:01 | INFO: Extracting primitive: Mesh11
22:13:01 | INFO: Primitives created: 1
22:13:01 | INFO: Extracting primitive: Mesh12
22:13:01 | INFO: Primitives created: 1
22:13:01 | INFO: Extracting primitive: Mesh13
22:13:01 | INFO: Primitives created: 1
22:13:01 | INFO: Extracting primitive: Mesh14
22:13:01 | INFO: Primitives created: 1
22:13:01 | INFO: Extracting primitive: Mesh15
22:13:01 | INFO: Primitives created: 1
22:13:01 | INFO: Extracting primitive: Mesh16
22:13:01 | INFO: Primitives created: 1
22:13:01 | INFO: Extracting primitive: Mesh153
22:13:01 | INFO: Primitives created: 1
22:13:01 | INFO: Extracting primitive: Mesh154
22:13:01 | INFO: Primitives created: 1
22:13:01 | INFO: Extracting primitive: Mesh155
22:13:01 | INFO: Primitives created: 1
22:13:01 | INFO: Extracting primitive: Mesh156
22:13:01 | INFO: Primitives created: 1
22:13:01 | INFO: Extracting primitive: Mesh157
22:13:01 | INFO: Primitives created: 1
22:13:01 | INFO: Extracting primitive: Mesh158
22:13:01 | INFO: Primitives created: 1
22:13:01 | INFO: Extracting primitive: Mesh159
22:13:01 | INFO: Primitives created: 1
22:13:01 | INFO: Extracting primitive: Mesh160
22:13:01 | INFO: Primitives created: 1
22:13:01 | INFO: Extracting primitive: Mesh161
22:13:01 | INFO: Primitives created: 1
22:13:01 | INFO: Extracting primitive: Mesh162
22:13:01 | INFO: Primitives created: 1
22:13:01 | INFO: Extracting primitive: Mesh163
22:13:01 | INFO: Primitives created: 1
22:13:01 | INFO: Extracting primitive: Mesh164
22:13:01 | INFO: Primitives created: 1
22:13:01 | INFO: Extracting primitive: Mesh165
22:13:01 | INFO: Primitives created: 1
22:13:01 | INFO: Extracting primitive: Mesh166
22:13:01 | INFO: Primitives created: 1
22:13:01 | INFO: Extracting primitive: Mesh167
22:13:01 | INFO: Primitives created: 1
22:13:01 | INFO: Extracting primitive: Mesh168
22:13:01 | INFO: Primitives created: 1
22:13:01 | INFO: Extracting primitive: Mesh8
22:13:01 | INFO: Primitives created: 1
22:13:01 | INFO: Extracting primitive: Mesh1
22:13:01 | INFO: Primitives created: 1
22:13:01 | INFO: Extracting primitive: Mesh2
22:13:01 | INFO: Primitives created: 1
22:13:01 | INFO: Extracting primitive: Mesh3
22:13:01 | INFO: Primitives created: 1
22:13:01 | INFO: Extracting primitive: Mesh4
22:13:01 | INFO: Primitives created: 1
22:13:01 | INFO: Extracting primitive: Mesh5
22:13:01 | INFO: Primitives created: 1
22:13:01 | INFO: Extracting primitive: Mesh6
22:13:01 | INFO: Primitives created: 1
22:13:01 | INFO: Extracting primitive: Mesh7
22:13:01 | INFO: Primitives created: 1
22:13:01 | INFO: Extracting primitive: Mesh88
22:13:01 | INFO: Primitives created: 1
22:13:01 | INFO: Extracting primitive: Mesh89
22:13:01 | INFO: Primitives created: 1
22:13:01 | INFO: Extracting primitive: Mesh90
22:13:01 | INFO: Primitives created: 1
22:13:01 | INFO: Extracting primitive: Mesh91
22:13:01 | INFO: Primitives created: 1
22:13:01 | INFO: Extracting primitive: Mesh92
22:13:01 | INFO: Primitives created: 1
22:13:01 | INFO: Extracting primitive: Mesh93
22:13:01 | INFO: Primitives created: 1
22:13:01 | INFO: Extracting primitive: Mesh94
22:13:01 | INFO: Primitives created: 1
22:13:01 | INFO: Extracting primitive: Mesh95
22:13:01 | INFO: Primitives created: 1
22:13:01 | INFO: Extracting primitive: Mesh96
22:13:01 | INFO: Primitives created: 1
22:13:01 | INFO: Extracting primitive: Mesh97
22:13:01 | INFO: Primitives created: 1
22:13:01 | INFO: Extracting primitive: Mesh98
22:13:01 | INFO: Primitives created: 1
22:13:01 | INFO: Extracting primitive: Mesh99
22:13:01 | INFO: Primitives created: 1
22:13:01 | INFO: Extracting primitive: Mesh100
22:13:01 | INFO: Primitives created: 1
22:13:01 | INFO: Extracting primitive: Mesh101
22:13:01 | INFO: Primitives created: 1
22:13:01 | INFO: Extracting primitive: Mesh102
22:13:01 | INFO: Primitives created: 1
22:13:01 | INFO: Extracting primitive: Mesh103
22:13:01 | INFO: Primitives created: 1
22:13:01 | INFO: Extracting primitive: Mesh104
22:13:01 | INFO: Primitives created: 1
22:13:01 | INFO: Extracting primitive: Mesh105
22:13:01 | INFO: Primitives created: 1
22:13:01 | INFO: Extracting primitive: Mesh106
22:13:01 | INFO: Primitives created: 1
22:13:01 | INFO: Extracting primitive: Mesh107
22:13:01 | INFO: Primitives created: 1
22:13:01 | INFO: Extracting primitive: Mesh108
22:13:01 | INFO: Primitives created: 1
22:13:01 | INFO: Extracting primitive: Mesh109
22:13:01 | INFO: Primitives created: 1
22:13:01 | INFO: Extracting primitive: Mesh110
22:13:01 | INFO: Primitives created: 1
22:13:01 | INFO: Extracting primitive: Mesh111
22:13:01 | INFO: Primitives created: 1
22:13:01 | INFO: Extracting primitive: Mesh112
22:13:01 | INFO: Primitives created: 1
22:13:01 | INFO: Extracting primitive: Mesh113
22:13:01 | INFO: Primitives created: 1
22:13:01 | INFO: Extracting primitive: Mesh114
22:13:01 | INFO: Primitives created: 1
22:13:01 | INFO: Extracting primitive: Mesh115
22:13:01 | INFO: Primitives created: 1
22:13:01 | INFO: Extracting primitive: Mesh116
22:13:01 | INFO: Primitives created: 1
22:13:01 | INFO: Extracting primitive: Mesh117
22:13:01 | INFO: Primitives created: 1
22:13:01 | INFO: Extracting primitive: Mesh118
22:13:01 | INFO: Primitives created: 1
22:13:01 | INFO: Extracting primitive: Mesh119
22:13:01 | INFO: Primitives created: 1
22:13:01 | INFO: Extracting primitive: Mesh120
22:13:01 | INFO: Primitives created: 1
22:13:01 | INFO: Extracting primitive: Mesh121
22:13:01 | INFO: Primitives created: 1
22:13:01 | INFO: Extracting primitive: Mesh122
22:13:01 | INFO: Primitives created: 1
22:13:01 | INFO: Extracting primitive: Mesh123
22:13:01 | INFO: Primitives created: 1
22:13:01 | INFO: Extracting primitive: Mesh124
22:13:01 | INFO: Primitives created: 1
22:13:01 | INFO: Extracting primitive: Mesh125
22:13:01 | INFO: Primitives created: 1
22:13:01 | INFO: Extracting primitive: Mesh126
22:13:01 | INFO: Primitives created: 1
22:13:01 | INFO: Extracting primitive: Mesh127
22:13:01 | INFO: Primitives created: 1
22:13:01 | INFO: Extracting primitive: Mesh128
22:13:01 | INFO: Primitives created: 1
22:13:01 | INFO: Extracting primitive: Mesh129
22:13:01 | INFO: Primitives created: 1
22:13:01 | INFO: Extracting primitive: Mesh130
22:13:01 | INFO: Primitives created: 1
22:13:01 | INFO: Extracting primitive: Mesh131
22:13:01 | INFO: Primitives created: 1
22:13:01 | INFO: Extracting primitive: Mesh132
22:13:01 | INFO: Primitives created: 1
22:13:01 | INFO: Extracting primitive: Mesh133
22:13:01 | INFO: Primitives created: 1
22:13:01 | INFO: Extracting primitive: Mesh134
22:13:01 | INFO: Primitives created: 1
22:13:01 | INFO: Extracting primitive: Mesh135
22:13:01 | INFO: Primitives created: 1
22:13:01 | INFO: Extracting primitive: Mesh136
22:13:01 | INFO: Primitives created: 1
22:13:01 | INFO: Extracting primitive: Mesh137
22:13:01 | INFO: Primitives created: 1
22:13:01 | INFO: Extracting primitive: Mesh138
22:13:01 | INFO: Primitives created: 1
22:13:01 | INFO: Extracting primitive: Mesh139
22:13:01 | INFO: Primitives created: 1
22:13:01 | INFO: Extracting primitive: Mesh140
22:13:01 | INFO: Primitives created: 1
22:13:01 | INFO: Extracting primitive: Mesh141
22:13:01 | INFO: Primitives created: 1
22:13:01 | INFO: Extracting primitive: Mesh142
22:13:01 | INFO: Primitives created: 1
22:13:01 | INFO: Extracting primitive: Mesh143
22:13:01 | INFO: Primitives created: 1
22:13:01 | INFO: Extracting primitive: Mesh144
22:13:01 | INFO: Primitives created: 1
22:13:01 | INFO: Extracting primitive: Mesh145
22:13:01 | INFO: Primitives created: 1
22:13:01 | INFO: Extracting primitive: Mesh146
22:13:01 | INFO: Primitives created: 1
22:13:01 | INFO: Extracting primitive: Mesh147
22:13:01 | INFO: Primitives created: 1
22:13:01 | INFO: Extracting primitive: Mesh148
22:13:01 | INFO: Primitives created: 1
22:13:01 | INFO: Extracting primitive: Mesh149
22:13:01 | INFO: Primitives created: 1
22:13:01 | INFO: Extracting primitive: Mesh150
22:13:01 | INFO: Primitives created: 1
22:13:01 | INFO: Extracting primitive: Mesh151
22:13:01 | INFO: Primitives created: 1
22:13:01 | INFO: Extracting primitive: Mesh152
22:13:01 | INFO: Primitives created: 1
22:13:01 | INFO: Extracting primitive: Mesh17
22:13:01 | INFO: Primitives created: 1
22:13:01 | INFO: Extracting primitive: Mesh18
22:13:01 | INFO: Primitives created: 1
22:13:01 | INFO: Extracting primitive: Mesh19
22:13:01 | INFO: Primitives created: 1
22:13:01 | INFO: Extracting primitive: Mesh20
22:13:01 | INFO: Primitives created: 1
22:13:01 | INFO: Extracting primitive: Mesh21
22:13:01 | INFO: Primitives created: 1
22:13:01 | INFO: Extracting primitive: Mesh22
22:13:01 | INFO: Primitives created: 1
22:13:01 | INFO: Extracting primitive: Mesh23
22:13:01 | INFO: Primitives created: 1
22:13:01 | INFO: Extracting primitive: Mesh24
22:13:01 | INFO: Primitives created: 1
22:13:01 | INFO: Extracting primitive: Mesh25
22:13:01 | INFO: Primitives created: 1
22:13:01 | INFO: Extracting primitive: Mesh26
22:13:01 | INFO: Primitives created: 1
22:13:01 | INFO: Extracting primitive: Mesh27
22:13:01 | INFO: Primitives created: 1
22:13:01 | INFO: Extracting primitive: Mesh28
22:13:01 | INFO: Primitives created: 1
22:13:01 | INFO: Extracting primitive: Mesh29
22:13:01 | INFO: Primitives created: 1
22:13:01 | INFO: Extracting primitive: Mesh30
22:13:01 | INFO: Primitives created: 1
22:13:01 | INFO: Extracting primitive: Mesh31
22:13:01 | INFO: Primitives created: 1
22:13:01 | INFO: Extracting primitive: Mesh32
22:13:01 | INFO: Primitives created: 1
22:13:01 | INFO: Extracting primitive: Mesh33
22:13:01 | INFO: Primitives created: 1
22:13:01 | INFO: Extracting primitive: Mesh34
22:13:01 | INFO: Primitives created: 1
22:13:01 | INFO: Extracting primitive: Mesh35
22:13:01 | INFO: Primitives created: 1
22:13:01 | INFO: Extracting primitive: Mesh36
22:13:01 | INFO: Primitives created: 1
22:13:01 | INFO: Extracting primitive: Mesh37
22:13:01 | INFO: Primitives created: 1
22:13:01 | INFO: Extracting primitive: Mesh38
22:13:01 | INFO: Primitives created: 1
22:13:01 | INFO: Extracting primitive: Mesh39
22:13:01 | INFO: Primitives created: 1
22:13:01 | INFO: Extracting primitive: Mesh40
22:13:01 | INFO: Primitives created: 1
22:13:01 | INFO: Extracting primitive: Mesh41
22:13:01 | INFO: Primitives created: 1
22:13:01 | INFO: Extracting primitive: Mesh42
22:13:01 | INFO: Primitives created: 1
22:13:01 | INFO: Extracting primitive: Mesh43
22:13:01 | INFO: Primitives created: 1
22:13:01 | INFO: Extracting primitive: Mesh44
22:13:01 | INFO: Primitives created: 1
22:13:01 | INFO: Extracting primitive: Mesh45
22:13:01 | INFO: Primitives created: 1
22:13:01 | INFO: Extracting primitive: Mesh46
22:13:01 | INFO: Primitives created: 1
22:13:01 | INFO: Extracting primitive: Mesh47
22:13:01 | INFO: Primitives created: 1
22:13:01 | INFO: Extracting primitive: Mesh48
22:13:01 | INFO: Primitives created: 1
22:13:01 | INFO: Extracting primitive: Mesh49
22:13:01 | INFO: Primitives created: 1
22:13:01 | INFO: Extracting primitive: Mesh50
22:13:01 | INFO: Primitives created: 1
22:13:01 | INFO: Extracting primitive: Mesh51
22:13:01 | INFO: Primitives created: 1
22:13:01 | INFO: Extracting primitive: Mesh52
22:13:01 | INFO: Primitives created: 1
22:13:01 | INFO: Extracting primitive: Mesh53
22:13:01 | INFO: Primitives created: 1
22:13:01 | INFO: Extracting primitive: Mesh54
22:13:01 | INFO: Primitives created: 1
22:13:01 | INFO: Extracting primitive: Mesh55
22:13:01 | INFO: Primitives created: 1
22:13:01 | INFO: Extracting primitive: Mesh56
22:13:01 | INFO: Primitives created: 1
22:13:01 | INFO: Extracting primitive: Mesh57
22:13:01 | INFO: Primitives created: 1
22:13:01 | INFO: Extracting primitive: Mesh58
22:13:01 | INFO: Primitives created: 1
22:13:01 | INFO: Extracting primitive: Mesh59
22:13:01 | INFO: Primitives created: 1
22:13:01 | INFO: Extracting primitive: Mesh60
22:13:01 | INFO: Primitives created: 1
22:13:01 | INFO: Extracting primitive: Mesh61
22:13:01 | INFO: Primitives created: 1
22:13:01 | INFO: Extracting primitive: Mesh62
22:13:01 | INFO: Primitives created: 1
22:13:01 | INFO: Extracting primitive: Mesh63
22:13:01 | INFO: Primitives created: 1
22:13:01 | INFO: Extracting primitive: Mesh64
22:13:01 | INFO: Primitives created: 1
22:13:01 | INFO: Extracting primitive: Mesh65
22:13:01 | INFO: Primitives created: 1
22:13:01 | INFO: Extracting primitive: Mesh66
22:13:01 | INFO: Primitives created: 1
22:13:01 | INFO: Extracting primitive: Mesh67
22:13:01 | INFO: Primitives created: 1
22:13:01 | INFO: Extracting primitive: Mesh68
22:13:01 | INFO: Primitives created: 1
22:13:01 | INFO: Extracting primitive: Mesh69
22:13:01 | INFO: Primitives created: 1
22:13:01 | INFO: Extracting primitive: Mesh70
22:13:01 | INFO: Primitives created: 1
22:13:01 | INFO: Extracting primitive: Mesh71
22:13:01 | INFO: Primitives created: 1
22:13:01 | INFO: Extracting primitive: Mesh72
22:13:01 | INFO: Primitives created: 1
22:13:01 | INFO: Extracting primitive: Mesh73
22:13:01 | INFO: Primitives created: 1
22:13:01 | INFO: Extracting primitive: Mesh74
22:13:01 | INFO: Primitives created: 1
22:13:01 | INFO: Extracting primitive: Mesh75
22:13:01 | INFO: Primitives created: 1
22:13:01 | INFO: Extracting primitive: Mesh76
22:13:01 | INFO: Primitives created: 1
22:13:01 | INFO: Extracting primitive: Mesh77
22:13:01 | INFO: Primitives created: 1
22:13:01 | INFO: Extracting primitive: Mesh78
22:13:01 | INFO: Primitives created: 1
22:13:01 | INFO: Extracting primitive: Mesh79
22:13:01 | INFO: Primitives created: 1
22:13:01 | INFO: Extracting primitive: Mesh80
22:13:01 | INFO: Primitives created: 1
22:13:01 | INFO: Extracting primitive: Mesh81
22:13:01 | INFO: Primitives created: 1
22:13:01 | INFO: Extracting primitive: Mesh82
22:13:01 | INFO: Primitives created: 1
22:13:01 | INFO: Extracting primitive: Mesh83
22:13:01 | INFO: Primitives created: 1
22:13:01 | INFO: Extracting primitive: Mesh84
22:13:01 | INFO: Primitives created: 1
22:13:01 | INFO: Extracting primitive: Mesh85
22:13:01 | INFO: Primitives created: 1
22:13:01 | INFO: Extracting primitive: Mesh86
22:13:01 | INFO: Primitives created: 1
22:13:01 | INFO: Extracting primitive: Mesh87
22:13:01 | INFO: Primitives created: 1
22:13:01 | INFO: Finished glTF 2.0 export in 0.3238186836242676 s
Blender 4.2.0 (hash a51f293548ad built 2024-07-16 06:27:02)
Fra:1 Mem:53.25M (Peak 53.25M) | Time:00:00.01 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | Mesh168
Fra:1 Mem:53.25M (Peak 53.25M) | Time:00:00.01 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | Mesh1
Fra:1 Mem:55.37M (Peak 55.37M) | Time:00:00.01 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | Mesh167
Fra:1 Mem:55.35M (Peak 55.37M) | Time:00:00.01 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | Mesh2
Fra:1 Mem:56.19M (Peak 56.47M) | Time:00:00.01 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | Mesh166
Fra:1 Mem:56.18M (Peak 56.47M) | Time:00:00.01 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | Mesh165
Fra:1 Mem:56.16M (Peak 56.47M) | Time:00:00.01 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | Mesh3
Fra:1 Mem:56.25M (Peak 56.47M) | Time:00:00.01 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | Mesh164
Fra:1 Mem:56.31M (Peak 56.47M) | Time:00:00.01 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | Mesh163
Fra:1 Mem:56.35M (Peak 56.47M) | Time:00:00.01 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | Mesh4
Fra:1 Mem:56.37M (Peak 56.47M) | Time:00:00.01 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | Mesh162
Fra:1 Mem:56.39M (Peak 56.47M) | Time:00:00.01 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | Mesh5
Fra:1 Mem:56.45M (Peak 56.47M) | Time:00:00.01 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | Mesh6
Fra:1 Mem:56.60M (Peak 56.60M) | Time:00:00.01 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | Mesh161
Fra:1 Mem:56.73M (Peak 56.73M) | Time:00:00.01 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | Mesh160
Fra:1 Mem:56.69M (Peak 56.73M) | Time:00:00.02 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | Mesh7
Fra:1 Mem:56.66M (Peak 56.73M) | Time:00:00.02 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | Mesh159
Fra:1 Mem:58.55M (Peak 58.62M) | Time:00:00.02 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | Mesh158
Fra:1 Mem:59.21M (Peak 59.21M) | Time:00:00.02 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | Mesh157
Fra:1 Mem:59.24M (Peak 59.24M) | Time:00:00.02 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | Mesh156
Fra:1 Mem:59.25M (Peak 59.25M) | Time:00:00.02 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | Mesh155
Fra:1 Mem:59.33M (Peak 59.33M) | Time:00:00.02 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | Mesh154
Fra:1 Mem:59.39M (Peak 59.39M) | Time:00:00.02 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | Mesh153
Fra:1 Mem:59.43M (Peak 59.43M) | Time:00:00.02 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | Mesh152
